score,base_rgb,base_t,base_u,target_rgb,target_t,target_u,EN,SD,AG,SF,MI_RGB,MI_Thermal,MI_UV,MI_SUM
7.176604152050032,0.94,0.04,0.02,0.55,0.2,0.25,6.030898843282535,56.712652766725206,3.7594204545021057,13.943544964731476,3.000657309674887,1.99877987707461,1.9946666268418156,6.994103813591312
7.176593481275603,0.96,0.02,0.02,0.65,0.2,0.15,5.780842226228597,58.43457325837604,3.8150282943690264,14.373543518560904,3.170065100227213,1.7581397514943367,2.062070063130179,6.990274914851727
7.174223084167334,0.96,0.02,0.02,0.55,0.25,0.2,5.807764366821006,58.29958263414516,3.810167537059313,14.201930986510384,3.1527042939841645,1.7667683360242303,2.0694357731146082,6.988908403123003
7.172993218776866,0.94,0.04,0.02,0.5,0.2,0.3,6.037058421123175,56.64082128593941,3.7581931227519187,13.882190199545873,2.99298681236646,1.9985799810459983,1.9992696806841208,6.99083647409658
7.172272869640295,0.96,0.02,0.02,0.39999999999999997,0.3,0.3,5.834184255129025,58.31226478616372,3.8128995586324623,14.037794706262188,3.134715579717866,1.7721531820630667,2.0808281475690773,6.987696909350011
7.16933100680471,0.96,0.02,0.02,0.5,0.25,0.25,5.813112039624909,58.23203820791922,3.8079475142337658,14.137664475558717,3.1457551821502716,1.764851392990228,2.073797683859404,6.984404258999904
7.168671470351502,0.96,0.02,0.02,0.6000000000000001,0.2,0.2,5.7873964339126776,58.31477175792766,3.8098491584813154,14.287126037809584,3.160709832870204,1.7557239122283175,2.066506620309493,6.982940365408015
7.16548061479535,0.96,0.02,0.02,0.45,0.25,0.3,5.817940416159453,58.19024759196143,3.8077793349454434,14.087376650468803,3.1394564928041895,1.7634631265731298,2.0778907321173237,6.980810351494643
7.1643429442174105,0.96,0.02,0.02,0.55,0.2,0.25,5.794067222395061,58.22016692905618,3.806822305844154,14.213580143304519,3.153206284588741,1.7544947731155074,2.0713693166213134,6.979070374325563
7.1606026302520185,0.96,0.02,0.02,0.5,0.2,0.3,5.79976518507357,58.15133934744535,3.805675459496769,14.153425405054916,3.145671989270182,1.754016995637586,2.0759762545340723,6.975665239441841
7.136322253749134,0.9199999999999999,0.06,0.02,0.5,0.4,0.1,6.226566082165565,55.700582150293286,3.7379720755565313,13.603466554924294,2.8231824508847763,2.1955151126961128,1.937468195126928,6.956165758707817
7.135005112686712,0.94,0.02,0.04,0.5,0.4,0.1,6.043028516533934,57.29494661920869,3.784092941401917,13.885018214767362,2.958428584393924,1.713727364961322,2.279901284015572,6.952057233370818
7.127133939865411,0.9199999999999999,0.06,0.02,0.55,0.35,0.1,6.209772314554379,55.550190120041776,3.732182068589293,13.664858794506685,2.8282405102018595,2.185959431699965,1.932644241933376,6.946844183835199
7.127063773818805,0.94,0.02,0.04,0.55,0.35,0.1,6.02792243015619,57.12501412062125,3.7780208668591064,13.943767303301964,2.9642727604943713,1.7048609256947758,2.274870625107375,6.9440043112965215
7.124105244107372,0.9199999999999999,0.06,0.02,0.44999999999999996,0.4,0.15,6.229946841428309,55.6577212214158,3.7333523505999717,13.538525532793116,2.8157073568309716,2.1885499080937096,1.940154781000725,6.944412045925407
7.123209787297363,0.94,0.02,0.04,0.44999999999999996,0.4,0.15,6.046407225691242,57.25514260374886,3.7795324553678067,13.821637082982946,2.9508912910561094,1.7069078052444984,2.282916531920805,6.940715628221414
7.11896001569131,0.94,0.02,0.04,0.6,0.3,0.1,6.009965240219493,57.0338810698258,3.7741441233658497,14.01825683205216,2.970714372788018,1.6956283729453665,2.26930166209669,6.935644407830074
7.117457926757675,0.9199999999999999,0.06,0.02,0.6,0.3,0.1,6.190055262895278,55.48235912274974,3.7286574443181357,13.742205519735077,2.834216170106841,2.1757195356497188,1.9269514700728938,6.9368871758294555
7.116019872636578,0.94,0.02,0.04,0.5,0.35,0.15,6.032304219257685,57.058664856591115,3.772569919809883,13.870421081413458,2.956445298556956,1.6985054735953815,2.278539897482876,6.933490669635214
7.115873213976456,0.9199999999999999,0.06,0.02,0.5,0.35,0.15,6.214495533778344,55.4797900095664,3.7266658757939752,13.589890831782494,2.8207228847221613,2.179495615180077,1.9359052836414843,6.9361237835437235
7.115487103418694,0.9199999999999999,0.06,0.02,0.39999999999999997,0.4,0.2,6.233234574765335,55.640869433566756,3.731620682610406,13.488352782932328,2.8092529378919453,2.1837131973242023,1.943130583809572,6.93609671902572
7.114464174722201,0.94,0.02,0.04,0.39999999999999997,0.4,0.2,6.0494539134296375,57.2403926111454,3.7778488095895746,13.772762292697106,2.9441707446680936,1.7021141776788122,2.2859799766241222,6.932264898971028
7.110381264343674,0.94,0.02,0.04,0.65,0.25,0.1,5.988439986735214,57.02572488565811,3.7726969284775818,14.107911633856503,2.9785414972777167,1.684138300607546,2.2639810004348013,6.926660798320064
7.108029680895297,0.94,0.02,0.04,0.5499999999999999,0.3,0.15,6.015453234130954,56.94045710698427,3.7679099249251093,13.935487377790757,2.962326143350707,1.689382742438808,2.2736060604690755,6.92531494625859
7.108011566380585,0.9199999999999999,0.06,0.02,0.45,0.35,0.2,6.218717645715784,55.435809552379496,3.7238300457412814,13.529012971454197,2.813960495041407,2.175069668719858,1.9396214363898114,6.928651600151076
7.107907931027357,0.94,0.02,0.04,0.7000000000000001,0.2,0.1,5.965546353363696,57.10368373213745,3.7736433317631852,14.211842790062045,2.9922973197323692,1.6716710464606321,2.25967105093115,6.923639417124152
7.107584907959368,0.94,0.02,0.04,0.45,0.35,0.2,6.036372713100763,57.01781470511144,3.76981203570778,13.811037120995698,2.9495491517947205,1.6939227522182445,2.2819634572701903,6.9254353612831565
7.106613664431397,0.9199999999999999,0.06,0.02,0.65,0.25,0.1,6.166645916891687,55.50135419615627,3.727715815290993,13.83491216176822,2.8421990343694414,2.1622138453707946,1.9211947494235895,6.925607629163826
7.106025040496504,0.9199999999999999,0.06,0.02,0.5499999999999999,0.3,0.15,6.19572248135084,55.38384526311539,3.7223144828537365,13.657692407384332,2.8259197653996337,2.1693388122615325,1.9308085663128054,6.92606714397397
7.10292286484814,0.9199999999999999,0.06,0.02,0.7000000000000001,0.2,0.1,6.141244641056767,55.610071361572295,3.7293976920622365,13.94207270351457,2.857996097485631,2.1474932039599133,1.9158412691231563,6.9213305705687
7.102501826443582,0.9199999999999999,0.06,0.02,0.4,0.35,0.25,6.22256534629398,55.418415864846246,3.72356519949289,13.48305371955589,2.807824415775685,2.17226880160479,1.9432863844805401,6.923379601861017
7.101245439139475,0.94,0.02,0.04,0.4,0.35,0.25,6.039816647400091,57.00273369825325,3.76960896194717,13.766311988418485,2.9429870283786412,1.6909137956128202,2.2854247863475043,6.9193256103389675
